"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g763.t1",699.225100598826,-1.08693945659166,0.207382646664598,-5.24122666034627,1.59512632611176e-07,1.33096749380173e-06
"Montipora_capitata_HIv3___RNAseq.g45456.t1",19.2948878921144,13.3362430722215,2.54446730302301,5.24127115187415,1.59474170526366e-07,1.33096749380173e-06
"Montipora_capitata_HIv3___TS.g44721.t1",351.382534256914,-1.36769776236648,0.260953034728268,-5.2411644255859,1.59566448434719e-07,1.33105374724264e-06
"Montipora_capitata_HIv3___RNAseq.g38568.t1",2714.7368842116,-1.67074416589944,0.318856215846645,-5.23980428439565,1.60746988030366e-07,1.34003061664509e-06
"Montipora_capitata_HIv3___RNAseq.g16339.t1",107.834789129787,-3.52578163032404,0.672888190835939,-5.23977338039461,1.60773909157164e-07,1.34003061664509e-06
"Montipora_capitata_HIv3___RNAseq.g15193.t1",643.514566514884,-1.03568657994405,0.197678579078529,-5.23924536877928,1.61234545345264e-07,1.34298522922192e-06
"Montipora_capitata_HIv3___RNAseq.g46226.t1",63.4425245245902,4.59384842348872,0.876923916979049,5.23859406106092,1.61804502960744e-07,1.34715340050047e-06
"Montipora_capitata_HIv3___RNAseq.g9003.t1",134.432363565537,-2.23259654099377,0.42619180186104,-5.23847838284254,1.61905936185999e-07,1.34763141120125e-06
"Montipora_capitata_HIv3___RNAseq.g4206.t1",1189.66012874852,1.79502889566829,0.342759431826951,5.23699343910263,1.63213492235079e-07,1.35814565134131e-06
"Montipora_capitata_HIv3___RNAseq.g43737.t1",29.7414974848568,-7.36318597591077,1.40653658820568,-5.23497649307794,1.65005862472088e-07,1.37194173648031e-06
"Montipora_capitata_HIv3___RNAseq.g16311.t1",200.48038111455,2.0186660286059,0.385633606960137,5.23467351437183,1.65276745046621e-07,1.37382087234788e-06
"Montipora_capitata_HIv3___RNAseq.g33257.t2",102.900120379438,4.7007497610607,0.89803232213974,5.23449952208873,1.65432499722424e-07,1.37474227646642e-06
"Montipora_capitata_HIv3___TS.g19222.t1",574.797014421262,-1.68918235360961,0.32274728971839,-5.23376154477855,1.66094702396258e-07,1.37987061578265e-06
"Montipora_capitata_HIv3___RNAseq.g25880.t1",266.540976905735,-1.66660791235767,0.318465973149064,-5.23323699507948,1.66566949504107e-07,1.38341850030351e-06
"Montipora_capitata_HIv3___RNAseq.g15857.t1",3268.75025078545,-1.2439597630501,0.23783236651359,-5.23040568987912,1.69138447330378e-07,1.40363362064847e-06
