Unique_ID,Protein.Accession,Larva_4,Larva_5,Larva_6,Larva_8,Larva_9,Spat_2,Spat_3,Spat_4,Spat_5,Spat_6
Spis_Protein1542,A0A2B4RVD0,43870428.22,5754597.231,60757685.95,4099773.731,63325375.71,45890330.43,424082.0775,42493933.4,42002690.98,4463505.539
Spis_Protein1543,A0A2B4RVE0,995347.2443,2285794.49,2242724.629,224585.038,8443657.894,20245864.4,858430.3941,862794.4987,68935.00367,7255536.09
Spis_Protein1544,A0A2B4RVE3,85083.88908,0.001,303538.7438,40389.75975,0.624275862,908975.8063,26287.90664,285064.0758,52477.92743,4658.530437
Spis_Protein1545,A0A2B4RVE6,28930875.98,220828242.9,20527453.35,242550223.4,86740733.04,297670.797,8852557.726,20346944.1,22383640.21,88652703.47
Spis_Protein1546,A0A2B4RVE7,7403933.259,956.62736,6685993.023,30932.98647,867382.4953,8665606.395,596804.3757,324073.9774,8502372.461,8522933.838
Spis_Protein1547,A0A2B4RVF0,35376973.54,3290785.033,40424920.7,3330246.094,2839860.896,39993693.73,3347379.273,35573393.57,3759273.24,3452573.404
Spis_Protein1548,A0A2B4RVF2,76246.23788,23397.58457,55002.63058,628379.3498,363863.9576,3972382.629,369939.7784,3797390.463,609409.9484,37777.98845
Spis_Protein1549,A0A2B4RVF5,382280.2353,394858.9884,686.375604,503084.8381,307957.945,9599.093226,6687.430636,3997.985659,4597.755605,38842.38083
Spis_Protein1550,A0A2B4RVF6,950848.6549,296695.6254,575309.4994,729852.4622,39778.43504,249822.7571,85988.98784,28523.50095,635590.7359,539367.4049
Spis_Protein1551,A0A2B4RVF8,99489.93535,58869.82069,495204.4028,563099.6475,43533.932,992277.4887,73289.03809,940363.7645,6772.062825,7006743.278
Spis_Protein1552,A0A2B4RVG6,76852.39736,24682.48836,6685.28424,202370.6637,298924.3366,963.332468,94968.75756,202.2773534,35748.20447,75266.6697
Spis_Protein1553,A0A2B4RVG9,5689862.631,602325.2305,7669569.596,4377292.501,589970.5494,2884687.934,2834678.245,3852886.257,3883693.807,2767200.606
Spis_Protein1554,A0A2B4RVH0,667882.846,579962.2071,58297.89223,649732.5949,595038.2603,63057.39559,64725.56269,589694.0707,277697.5028,496907.231
Spis_Protein1555,A0A2B4RVH6,9442204.099,2760594.29,299070.9509,20943672.97,243762.5677,28970.44053,83432.52993,6765420.097,45893970.8,425837.6934
Spis_Protein1556,A0A2B4RVI0,2404759.601,25565366.59,25345265.42,23257448.54,25089489.03,6388768.355,233646.2367,6492725.995,4637534.654,5466492.747
Spis_Protein1557,A0A2B4RVM0,567585.3297,84620760.02,2309539.858,26455532.24,963379.9969,55754932,62842502.84,430562.2408,63998385.25,4088983.448
Spis_Protein1558,A0A2B4RVM4,45990.77872,20033.26503,952859.602,94895.08467,4930.664393,875992.2765,27483.6822,24689.62501,94890.40822,67998.67604
Spis_Protein1559,A0A2B4RVN1,2604844.477,234268.9226,2425909.755,889535.8227,2286803.365,333385.4522,2340402.438,23305.29273,239239.5639,2535894.735
Spis_Protein1560,A0A2B4RVN8,7305.333043,87666.68541,904238.9442,54446.6943,80635.89525,7946.427782,377065.3437,72764.45905,52548.20533,34226.22429
Spis_Protein1561,A0A2B4RVN9,46270.7877,3247524.471,395370.0248,397854.2804,2976064.504,293749.3424,296674.6225,298952.0525,337400.2207,36879.49303
Spis_Protein1562,A0A2B4RVP3,6976.369878,799998.0386,553874.0351,23066.42851,295485.4296,29692.4733,90546.34,62024.23522,704064.6005,642505.3733
Spis_Protein1563,A0A2B4RVP4,9732650.008,3774828.575,558584.9003,5286954.044,538656.0496,479485.9404,7832829.833,773855.5037,6306955.925,7897.227668
Spis_Protein1564,A0A2B4RVP9,58292.73,85666.03427,40633.65391,692225.576,94573.82034,408469.9242,235766.4806,93.86063304,59640.75034,52678.32776
Spis_Protein1565,A0A2B4RVQ1,999039.883,225345.3634,2466206.072,2244940.256,89872.80298,3779704.642,3853074.727,3902497.487,407498.9354,34382.42757
Spis_Protein1566,A0A2B4RVQ2,3272708.754,2553854.658,526405.2278,6757287.387,5820799.727,20737497.78,6005834.648,207404.5505,2864243.203,2055323.286
Spis_Protein1567,A0A2B4RVQ3,9774868.778,999963.7035,477389.6207,570777.4867,208907.8238,8045680.938,7252446.493,759668.6248,763046.5848,800297.8831
Spis_Protein1568,A0A2B4RVQ4,55638.20097,2373243.878,904037.68,5653047.733,9296697.093,484706.8959,4063862.305,322747.4793,407282.4049,780742.7987
Spis_Protein1569,A0A2B4RVQ5,566693.459,4675632.28,567457.6055,6036943.257,3963392.576,493699.8236,6456070.077,52597.682460000004,5573508.459,3848538.603
Spis_Protein1570,A0A2B4RVQ6,284464.236,22398.20094,853849.8686,2920529.369,942602.8961,56989.43634,326524.0388,770705.6625,547922.3757,75566.66464
Spis_Protein1571,A0A2B4RVR1,875007.2468,869877.9955,23737.62084,2008425.497,705006.0689,39828.988,386836.6438,493588.3835,56627.47203,2522522.353
Spis_Protein1572,A0A2B4RVR5,2780729.563,307695.6979,268537.9343,306265.608,30364.5354,2643407.258,2756.298007,2572535.848,299367.0544,28094.65499
Spis_Protein1573,A0A2B4RVR8,5350272.827,4479453.673,6965798.45,563855.7808,4520722.34,352989.9054,747887.2695,766208.777,265664.7649,2064285.376
Spis_Protein1574,A0A2B4RVS7,545454.6964,509548.9777,5907.374724,5554485.83,500926.3674,6395092.78,804723.2498,393623.2558,6963.948797,5929383.567
Spis_Protein1575,A0A2B4RVT8,259877.0568,2473078.995,342397.7783,3600529.761,3460038.826,2277847.68,380879.0553,2939588.673,230450.0226,706480.9588
Spis_Protein1576,A0A2B4RVV1,500450.6255,875257.3261,9689063.493,6984832.396,392400.5083,9828989.648,7270297.231,5890535.433,8588523.993,25803.62872
Spis_Protein1577,A0A2B4RVV2,60862.44594,2965350.691,5584440.296,860873.4427,340422.4634,3768622.48,3625.339636,477720.4028,2985444.6,63799.8823
Spis_Protein1578,A0A2B4RVW2,294508.2885,835644.0249,23656467.99,28562.90753,9782487.226,7975294.857,6835274.421,6664078.325,57866.39333,708677.9386
Spis_Protein1579,A0A2B4RVW6,2570370.456,294635.0663,2824002.854,3055404.808,25585004.76,700064.4693,86343745.03,6847273.353,98840848.86,924930.8701
Spis_Protein1580,A0A2B4RVX3,3003793.938,268502.5747,406845.2483,49427.52867,382670.6444,3050993.773,2750688.301,32434.94079,2788265.993,3099350.63
Spis_Protein1581,A0A2B4RVX5,7287609.558,8240586.804,834762.6588,9035254.859,896288.7679,6962262.861,725890.5838,6683544.965,6428449.037,72499.4322
Spis_Protein1582,A0A2B4RVX8,24389079.62,2687085.068,29090263.94,365399.4641,30044372.01,2696547.336,757088.5495,203579.7035,938472.2669,7300948.086
Spis_Protein1583,A0A2B4RVZ8,3043580.844,5029288.334,258308.8744,5773045.881,5878756.674,2063330.399,256432.7747,36956.64838,4283569.77,3929079.81
Spis_Protein1584,A0A2B4RW00,423562.39,2450627.879,72476.02746,29803.55476,524572.5448,0.733733764,52375.98659,50933.78669,64805.94401,258076.504
Spis_Protein1585,A0A2B4RW05,6885462.927,6388822.408,5900270.33,5870648.093,5789.839843,7099082.03,620942.6439,7784463.258,7204896.067,69387.40067
Spis_Protein1586,A0A2B4RW13,77.9356524,708966.6829,269222.9508,889647.4533,3358727.757,3235.54788,2375864.76,239982.4424,3207882.971,968806.3298
Spis_Protein1587,A0A2B4RW14,545735.4571,576448.8969,693556.6004,6374.094461,667469.7345,327375.5739,294688.036,520935.6365,0.652482022,325692.8027
Spis_Protein1588,A0A2B4RW15,2556289.386,2269980.887,2823692.457,2257.666044,3487327.047,283992.5882,2378290.908,238302.0244,26473.53521,20600.53083
Spis_Protein1589,A0A2B4RW16,0.583468649,350825.6965,0.650376846,43608.32239,66457.78558,68252.08757,36994.73431,302783.6345,453033.3556,47330.74478
Spis_Protein1590,A0A2B4RW20,38722.37006,72892.3295,964329.2233,227799.8947,225065.8474,22468.63584,2664339.447,658633.6927,245677.6397,277972.046
Spis_Protein1591,A0A2B4RW22,255867.2037,2204577.976,25920.2444,2636384.976,2570023.677,359638.6645,279522.7471,326005.5269,463347.4061,2655856.792
Spis_Protein1592,A0A2B4RW25,23456.73704,2272593.684,49806.48692,3329804.803,4934.697486,9968290.754,9045306.477,206856.4973,996063.8746,47702.40249
Spis_Protein1593,A0A2B4RW40,7096876.76,483822.0583,5535045.343,207272.7478,65992.64383,877700.7029,383076.9707,5379406.354,5293563.478,6526820.76
Spis_Protein1594,A0A2B4RW47,0.269468793,0.960705071,95292.56606,308078.543,304674.7468,0.204322253,5574.249643,0.656777827,0.087392285,75330.85653
Spis_Protein1595,A0A2B4RW49,3942253.775,3558873.06,54364.45489,434533.8054,229874.2276,676475.5893,4003988.856,303750.406,4508993.288,706392.9305
Spis_Protein1596,A0A2B4RW54,2756866.467,8922260.338,739947.0263,444726.8888,990747.469,642030.4088,8245.32335,226662.7235,5047668.663,904428.2543
Spis_Protein1597,A0A2B4RW55,387580.888,445309.2733,488773.5622,450296.9423,3920237.663,466062.5934,439540.0533,355709.7201,3992058.448,4526583.309
Spis_Protein1598,A0A2B4RW58,756897.00490000006,28366.26833,6766.863376,325902.204,38398.4267,25672.68753,557288.9805,696028.4607,7478.292848,74395.80484
Spis_Protein1599,A0A2B4RW60,283025.6853,266347.223,285572.5909,70053.05683,44402.0928,38950.28369,0.985853842,0.955399078,642325.8631,0.935638339
Spis_Protein1600,A0A2B4RW61,373228.8029,3209829.978,38088692.3,34824.66287,2928069.01,2840409.796,26396702.28,2545440.691,66490756.99,47469070.56
Spis_Protein1601,A0A2B4RW63,56394.9395,693275.4737,569428.7358,388546.8928,6860.605005,480509.2358,6667.263899,85266.0662,60334.32992,595079.693
Spis_Protein1602,A0A2B4RW71,827852.2307,94609.62431,742.2835403,362806.2446,70964.65067,82460.0923,328456.8802,308278.868,5356.596076,29768.66235
Spis_Protein1603,A0A2B4RW78,7293836.268,820776.3779,7439425.087,865327.7299,9678629.249,655334.2493,5925864.844,826630.7789,685682.5794,7566728.508
Spis_Protein1604,A0A2B4RW79,0.001,0.424702327,0.001,0.756970271,0.001,24358466.9,838783.2766,493748.5724,20399656.87,50286.02764
Spis_Protein1605,A0A2B4RW81,0.001,43334.065,48589.29075,506465.9967,0.758935997,958653.0663,869083.6467,848300.434,774666.7587,543892.2524
Spis_Protein1606,A0A2B4RW85,582742.2478,6539760.027,7963.803542,430726.5577,6663439.434,3626278.839,3037.920065,7265.268569,4792.704879,853227.7053
Spis_Protein1607,A0A2B4RW86,395078.9504,333353.287,277828.7423,2597339.708,3240833.567,333233.556,350590.0794,975332.9585,4708368.999,286026.3967
Spis_Protein1608,A0A2B4RW87,3006463.795,2854757.467,3370774.098,2300296.689,249095.4524,259828.3576,2485853.473,277802.3391,309477.2956,2470223.028
Spis_Protein1609,A0A2B4RW90,60262.92848,533.9306391,45400.2759,70530.40528,370778.7055,229876.0494,325360.6564,30898.26735,238646.909,23249.84276
Spis_Protein1610,A0A2B4RW91,25879580.53,33360999.21,307756.669,32983707.67,325258.6245,28634928.38,278869.6646,27820495.49,2768642.966,2849874.063
Spis_Protein1611,A0A2B4RW92,2342906.975,4596380.259,946594.4343,336224.9761,237530.3948,5432835.823,334873.6732,4350672.089,9720099.644,3378255.79
Spis_Protein1612,A0A2B4RW98,9794783.373,2622720.255,23945833.85,55645.35537,5946272.044,34409.03267,23074940.77,8050047.208,8930072.63,20665325.77
Spis_Protein1613,A0A2B4RW99,28869.48347,2906946.623,267845.6073,3526003.654,2597065.025,987458.0533,798247.4096,22020.69625,2328470.848,2239947.745
Spis_Protein1614,A0A2B4RWA1,4556347.225,577529.5209,22827554.78,66894.80227,88524.68586,33455784.49,33534253.62,25070390.37,28823242.25,2442409.664
Spis_Protein1615,A0A2B4RWA3,554587.053,3024343.575,375435.3553,268765.3653,350388.0895,3280.288827,2388677.045,277674.8351,26932.59778,307569.8527
Spis_Protein1616,A0A2B4RWA4,926937.888,479632.254,877204.5435,567083.7776,32628.97738,7037.436207,842399.3368,375633.2934,786059.4777,203390.3383
Spis_Protein1617,A0A2B4RWA6,24052.64936,38766.38386,2405346.049,53424.95267,63349.76542,367203.664,55368.56789,284835.6689,0.049504493,589029.2879
Spis_Protein1618,A0A2B4RWB5,82870409.48,84089830.95,867873.3079,89578836.77,9550577.538,66078.47776,6264533.636,7373085.456,6350435.666,72768358.83
Spis_Protein1619,A0A2B4RWB8,264777.7824,399447.2771,70074.37391,567842.5383,42593.32065,865339.279,6846.592358,589729.0063,937653.6061,54662.8434
Spis_Protein1620,A0A2B4RWC8,3703043.522,3730284.968,309574.3654,4289673.374,4260943.575,307882.6907,2940039.054,2037798.557,286660.3442,2555032.483
Spis_Protein1621,A0A2B4RWE0,607.4699976,537803.034,440782.8497,636095.9554,57038.90656,58322.37408,555598.4365,608954.4564,578859.337,509455.029
Spis_Protein1622,A0A2B4RWE6,60388465.45,20386895.9,47529680.62,96385.23038,63427.38995,68365698.66,6489923.852,677544772.7,74707569.43,90358738.76
Spis_Protein1623,A0A2B4RWE7,8224076.673,6885399.205,6958554.504,925433.0675,69846.48531,657202.9024,7093.602599,6823992.726,620484.9541,6354495.505
Spis_Protein1624,A0A2B4RWE9,3682553.904,304923.5267,300382.43,344843.94,28665.86389,2892474.7,3369637.905,484275.5322,35820.7936,4752822.737
Spis_Protein1625,A0A2B4RWF1,37224.68556,62459.72985,342939.8736,67430.84509,469258.3987,0.880285356,443689.6927,35422.96846,289226.835,0.673338348
Spis_Protein1626,A0A2B4RWF2,3437660.238,2752903.889,3874933.927,4329058.59,3640448.636,4276643.627,3790744.278,3572562.908,3686269.805,3484064.396
Spis_Protein1627,A0A2B4RWF3,936657.6286,79257682.9,574700.2395,58906052.34,690652.756,672922.0585,76455958.79,78960652.98,463000.3077,94964000.78
Spis_Protein1628,A0A2B4RWG8,982543.845,658544.0246,604665.6598,94635.48824,638234.7545,744555.9276,233653.8548,2283935.924,208305.829,284379.5339
Spis_Protein1629,A0A2B4RWH1,2702657.979,3929079.267,39357544.3,293283.2977,2352989.559,9985587.745,23227027.88,2257604.39,22925758.91,24248643.05
Spis_Protein1630,A0A2B4RWH2,88099.8803,7947236.603,434274.5607,6849499.846,772906.4686,7807695.931,8407983.01,5789455.901,834985.9881,804748.9743
Spis_Protein1631,A0A2B4RWH5,46352.08696,564754.7074,603007.0846,583286.0534,5673494.857,6283975.963,5422093.454,603894.9558,5509098.906,5348900.753
Spis_Protein1632,A0A2B4RWH9,269234.478,48062.87334,27860.24388,384452.3297,307.0365471,0.008850555,0.697765946,2993.274564,29667.80829,0.784563564
Spis_Protein1633,A0A2B4RWJ3,826745.4676,90020.0746,858435.8003,234655.4905,492279.7748,975076.2821,62985.06653,88799.45345,27845.0903,205362.5961
Spis_Protein1634,A0A2B4RWJ7,5504265.057,7535830.092,690366.5076,842050.5655,8050330.641,574048.5737,635866.8873,85528.32993,759327.656,63640.49788
Spis_Protein1635,A0A2B4RWK2,2466975.672,240772.0874,93768.39793,2206076.597,7854.347347,65672.93046,40230.29823,888338.8223,556590.8328,8290.046777
Spis_Protein1636,A0A2B4RWK4,259343.3671,20945.60004,3473.72064,307607.9396,93694.46284,200596.6604,945468.4957,643.2342087,25050.77685,43726.6556
Spis_Protein1637,A0A2B4RWL0,4927002.674,694462.5468,570896.4063,52362.06756,4543492.958,2032584.043,64832.85569,66204.09923,2335064.878,590086.3495
Spis_Protein1638,A0A2B4RWL2,34292034.47,44673329.95,5833009.24,62884.93974,5265288.654,409350.7244,4353679.308,4959774.098,50740549.89,33838254.47
Spis_Protein1639,A0A2B4RWL3,3733.949334,68277.05285,0.001,0.001,62259.22453,8407.839486,674223.4849,8245.404009,552549.6688,724352.0301
Spis_Protein1640,A0A2B4RWL8,3895.286539,2822046.627,2704366.848,443958.9399,293848.9856,299537.2208,3595073.406,3880239.807,3354565.23,2884943.468
Spis_Protein1641,A0A2B4RWL9,59985.58656,843035.0008,6048.056797,903354.8771,546894.744,828927.5958,579643.3669,24793.86498,20464.48467,904605.9263
Spis_Protein1642,A0A2B4RWM1,704760.5767,8974693.524,79448.75745,58476.50997,7595863.491,73703.25332,66033.4475,5329724.364,5854054.373,566552.6322
Spis_Protein1643,A0A2B4RWN5,4400350.964,3052538.995,324675.739,3735269.322,323392.0452,672404.537,247347.6893,703284.773,80659.74224,607569.3882
Spis_Protein1644,A0A2B4RWN6,0.001,0.001,0.001,0.652372326,0.001,363509.026,7402406.397,68305.68784,5389.9823,242073.7274
Spis_Protein1645,A0A2B4RWP5,446960.2785,599370.9482,40923.09823,405967.6244,43969.69496,727427.6575,94535.2529,2296443.727,709009.6649,204662.06
Spis_Protein1646,A0A2B4RWP8,3949029.91,334803.4089,2234765.495,2004374.965,20442.27857,2826.258399,273722.9639,0.001,0.257422863,280060.8475
Spis_Protein1647,A0A2B4RWP9,892852.877,872852.5007,9623877.674,7079006.694,5983325.028,949874.3304,8640598.493,84265.75897,729030.6983,802923.7298
Spis_Protein1648,A0A2B4RWR4,2454888.821,67998.07339,258703.3835,2954725.479,238764.338,204270.4381,244648.0675,222533.8059,932976.7891,920045.7736
Spis_Protein1649,A0A2B4RWS2,636976.8926,692529.6608,606343.326,5462255.503,42963.44055,4675356.098,4849.94664,430397.9257,5390303.894,386575.8685
Spis_Protein1650,A0A2B4RWS7,242396.9806,2662064.882,2424040.66,33268.37747,29986.80543,630908.2848,82467.22889,2569493.681,2764.249548,754736.026
Spis_Protein1651,A0A2B4RWT2,40044485.56,30266677.76,3468308.937,3822308.673,3438873.046,3475858.736,29838334.64,37044486.72,3026232.623,30866642.32
Spis_Protein1652,A0A2B4RWT3,85974.60709,86378.39635,88754.90331,686792.578,756776.9336,49493.7675,43302.23056,44935.38234,650698.6364,78449.22043
Spis_Protein1653,A0A2B4RWT7,0.97880394,0.001,78858.63538,0.001,0.001,49569.29656,422429.3874,5385.595226,274627.3499,442062.5492
Spis_Protein1654,A0A2B4RWT9,874496.0251,7309893.784,9039588.097,205850.5808,580096.9662,2445064.462,240345.7649,28604734.05,27728622.05,2268859.594
Spis_Protein1655,A0A2B4RWU0,42876603.38,5378933.494,6673620.963,56023205.28,52846826.08,63465023.7,56558726.77,5873297.953,93682455.73,5232396.429
Spis_Protein1656,A0A2B4RWU3,2526293.674,6479.700043,378602.78,282549.2645,304082.5856,498576.6733,2620355.321,2358969.636,242753.9005,57428.67466
Spis_Protein1657,A0A2B4RWU8,505338.0096,2479623.553,298380.9234,2972568.721,272020.3368,884353.5908,584826.9983,2343.450465,223966.0952,258228.4735
Spis_Protein1658,A0A2B4RWV2,549973.3367,794659.6007,70840.33456,868803.3378,62932.69056,0.799658298,5653.937645,56265.83601,3552.952447,5742.558201
Spis_Protein1659,A0A2B4RWV5,364573.7085,4082688.822,7742862.836,3278823.427,4066.96234,330077.4003,83249.88896,3998084.922,6926759.537,736696.9672
Spis_Protein1660,A0A2B4RWV6,235406.3731,279463.046,2473278.448,863673.8634,389749.9551,2028600.063,686775.793,20340.683540000002,264695.3057,2289389.656
Spis_Protein1661,A0A2B4RWV7,834058.2576,902358.0494,226889.3968,2439496.508,9952033.059,7949552.479,629323.0725,9488655.256,965787.643,560977.5703
Spis_Protein1662,A0A2B4RWW0,2434484.223,799097.6963,206207.4553,9904740.595,547588.5326,282525.6746,3239788.074,5524.640706,536889.3289,522827.2234
Spis_Protein1663,A0A2B4RWW6,248447.6964,2588423.546,2050405.466,279953.5901,76073.0504,760294.0627,484350.7773,86469.79589,228666.7932,5583.665579
Spis_Protein1664,A0A2B4RWW9,42854444.88,4707605.64,48640092.08,2994670.9,43850944.58,39406329.96,36323236.47,349579.7406,349072.5297,35062535.03
Spis_Protein1665,A0A2B4RWX7,3894547.936,270963.3364,287647.5353,3730857.091,2798872.796,32069.96005,2769385.558,2850789.77,27635.69845,3256376.759
Spis_Protein1666,A0A2B4RWY4,346040.6299,594490.2543,50462.79855,552247.8529,29729.75895,265855.0921,206254.3055,656540.8564,427582.5548,324863.794
Spis_Protein1667,A0A2B4RWY8,5792732.776,2828984.098,509564.6526,5537423.909,8659582.335,7732029.823,50085.78669,409038.9232,534379.7527,469304.9726
Spis_Protein1668,A0A2B4RWZ0,4364940.29,52944.88532,6934074.754,503423.9407,6874783.969,5508549.684,4690324.827,487093.4426,874267.7602,370670.895
Spis_Protein1669,A0A2B4RWZ5,509304.6275,679382.8784,8353560.365,6980742.728,4579854.469,8629969.753,703393.6985,7630842.669,9308934.6,843069.683
Spis_Protein1670,A0A2B4RWZ7,2029324.369,2062752.71,23400.28785,2066748.526,92498.76037,495887.0443,33.977009,5470.904049,33862.50885,4762.856
Spis_Protein1671,A0A2B4RX01,238739.488,2346090.259,274654.8335,2742920.704,2455930.863,2302968.326,2279034.451,90003.35656,2240273.596,730046.8599
Spis_Protein1672,A0A2B4RX02,546328.3527,535043.9767,763587.8547,609502.2995,3025.572449,322292.5648,5700.074775,345474.8474,307704.7534,967822.0264
Spis_Protein1673,A0A2B4RX07,7040924.932,662767.7906,6242.949909,570667.0848,5259048.097,208086.0949,252688.7524,3364643.204,259796.6268,2433828.475
Spis_Protein1674,A0A2B4RX12,4280.2759,340408.8899,359742.0387,3038492.534,3506253.675,593766.0856,4432253.366,369044.6304,3978338.669,2844307.045
Spis_Protein1675,A0A2B4RX14,3434870.888,4483960.339,9635564.925,2229208.97,467035.931,5236.002703,6244983.956,3470406.254,650466.5476,2950876.347
Spis_Protein1676,A0A2B4RX17,38096.64037,504335.2994,699445.6959,278245.5781,45377.37558,473677.7825,528808.0296,2308000.657,226244.4674,68554.04534
Spis_Protein1677,A0A2B4RX20,408625.6308,468702.9383,377427.6871,654828.9408,783690.3036,2705543.401,289778.8038,2604922.447,2542483.949,758886.6467
