gene_id,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
Montipora_capitata_HIv3___RNAseq.g39530.t1,119,153,160,213,185,190,164,191,219
Montipora_capitata_HIv3___TS.g45768.t1,4,4,2,5,0,2,2,2,13
Montipora_capitata_HIv3___RNAseq.g32526.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g45048.t1,3,10,0,7,5,3,2,11,4
Montipora_capitata_HIv3___RNAseq.g29118.t1,134,185,223,151,156,114,9,31,59
Montipora_capitata_HIv3___RNAseq.g4953.t1,56,67,95,51,55,56,104,146,142
Montipora_capitata_HIv3___RNAseq.g33146.t1,1577,1994,2103,1842,1558,1932,483,753,885
Montipora_capitata_HIv3___RNAseq.g25800.t1,515,643,575,680,554,581,141,189,249
Montipora_capitata_HIv3___RNAseq.g48425.t1,32,25,34,12,34,23,51,42,33
Montipora_capitata_HIv3___RNAseq.g31520.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g15143.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44701.t2,317,560,491,465,391,464,178,231,254
Montipora_capitata_HIv3___RNAseq.g28705.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8460.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g2576.t2,123,129,133,137,180,184,57,50,132
Montipora_capitata_HIv3___TS.g21954.t1,10,0,0,0,4,0,0,10,33
Montipora_capitata_HIv3___TS.g38954.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9438.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20573.t1,0,0,0,0,0,0,8,0,3
Montipora_capitata_HIv3___RNAseq.g8186.t1,8,3,2,0,0,12,23,24,16
Montipora_capitata_HIv3___RNAseq.g50443.t1,19,12,19,19,15,15,6,23,19
Montipora_capitata_HIv3___RNAseq.g42717.t1,2465,2669,2986,3075,2466,3221,644,816,1515
Montipora_capitata_HIv3___RNAseq.g25302.t1,1,0,3,0,0,2,1,4,3
Montipora_capitata_HIv3___RNAseq.g23611.t1,1070,1165,1093,2177,1514,1877,75,167,139
Montipora_capitata_HIv3___RNAseq.g15071.t1,327,350,421,386,357,322,28,95,169
Montipora_capitata_HIv3___RNAseq.g43042.t1,5,5,4,10,6,6,5,16,15
Montipora_capitata_HIv3___RNAseq.g31981.t1,12,16,6,15,10,15,8,17,41
Montipora_capitata_HIv3___RNAseq.g14155.t1,2867,3357,3806,3372,3036,3449,1828,2575,2257
Montipora_capitata_HIv3___RNAseq.g19225.t1,7,9,4,7,8,17,4,9,18
Montipora_capitata_HIv3___TS.g43170.t2,37132,43555,46231,59157,55325,66650,8805,11033,12798
Montipora_capitata_HIv3___RNAseq.g12267.t1,9,8,7,4,4,10,3,1,23
Montipora_capitata_HIv3___RNAseq.g50422.t1,21,18,15,17,11,10,0,5,13
Montipora_capitata_HIv3___RNAseq.g30708.t1,0,0,0,0,2,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g40840.t1,2425,3021,3187,3036,2676,3100,5,8,11
Montipora_capitata_HIv3___RNAseq.g3129.t1,1,0,0,0,0,2,0,2,0
Montipora_capitata_HIv3___TS.g23118.t1,23,10,31,27,1,4,3,13,9
Montipora_capitata_HIv3___RNAseq.g45372.t1,430,566,622,631,526,607,91,145,191
Montipora_capitata_HIv3___RNAseq.g34146.t1,0,0,2,3,2,4,21,21,13
Montipora_capitata_HIv3___RNAseq.g45558.t1,182,262,344,262,245,366,91,114,169
Montipora_capitata_HIv3___RNAseq.g32274.t1,0,0,12,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48748.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23613.t1,70,57,93,70,38,58,52,79,96
Montipora_capitata_HIv3___TS.g25204.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g29099.t1,6,12,30,22,12,19,9,17,26
Montipora_capitata_HIv3___RNAseq.g29221.t1,0,1,0,3,0,0,2,4,0
Montipora_capitata_HIv3___RNAseq.g40056.t1,181,314,310,201,232,271,155,216,170
Montipora_capitata_HIv3___RNAseq.g9157.t1,0,0,0,0,0,0,2,0,0
Montipora_capitata_HIv3___RNAseq.g1308.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18483.t1,4296,5110,5463,5227,4706,5336,2523,3385,3746
Montipora_capitata_HIv3___RNAseq.g24485.t1,0,0,0,0,0,0,5,3,0
Montipora_capitata_HIv3___TS.g31198.t1,9,7,0,4,0,0,5,8,10
Montipora_capitata_HIv3___RNAseq.g24981.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31554.t1b,3,0,0,0,3,0,17,7,7
Montipora_capitata_HIv3___RNAseq.g45370.t1,282,361,362,506,324,575,777,1050,1698
Montipora_capitata_HIv3___RNAseq.g19038.t1,1,3,0,1,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.39538_t,16,46,32,29,38,22,39,31,30
Montipora_capitata_HIv3___RNAseq.g27359.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g35666.t1,34,39,44,19,24,27,39,28,75
Montipora_capitata_HIv3___TS.g37482.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4405.t1,36,0,26,26,18,34,6,9,0
Montipora_capitata_HIv3___RNAseq.g5355.t1,27,35,23,47,39,25,15,10,21
Montipora_capitata_HIv3___RNAseq.g8403.t1,32,41,12,27,13,23,6,5,12
Montipora_capitata_HIv3___RNAseq.g37825.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g20038.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g50518.t2,3289,3910,3999,3966,3641,4069,1173,1330,1244
Montipora_capitata_HIv3___RNAseq.g2533.t1,845,960,1088,1267,1062,1260,1172,2349,1481
Montipora_capitata_HIv3___RNAseq.g33917.t1,301,394,389,400,309,410,77,70,117
Montipora_capitata_HIv3___RNAseq.g13548.t1,4,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22165.t1,2,10,11,5,0,25,0,9,11
Montipora_capitata_HIv3___RNAseq.g7980.t1c,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g7980.t1b,0,1,0,1,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7980.t1a,1,1,1,6,1,0,2,2,5
Montipora_capitata_HIv3___RNAseq.g2926.t1,430,553,567,645,538,608,286,359,542
Montipora_capitata_HIv3___RNAseq.g14157.t1,213,338,365,340,299,358,70,62,128
Montipora_capitata_HIv3___RNAseq.g36678.t1,0,0,0,5,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38680.t1,1,1,0,0,3,2,2,0,1
Montipora_capitata_HIv3___RNAseq.g14008.t1,7,13,19,28,17,10,12,20,45
Montipora_capitata_HIv3___RNAseq.g35021.t1,1548,1926,1935,1917,1645,1980,549,755,1529
Montipora_capitata_HIv3___RNAseq.g32959.t1a,6,11,19,5,11,5,6,15,6
Montipora_capitata_HIv3___RNAseq.g32959.t1b,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g32959.t1c,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20169.t1,31,31,61,41,27,46,6,30,15
Montipora_capitata_HIv3___RNAseq.g20832.t1,3768,3960,3868,3791,3253,4165,1227,1954,2090
Montipora_capitata_HIv3___TS.g50396.t1,4550,5773,5451,5899,4869,5585,1785,2778,3874
Montipora_capitata_HIv3___RNAseq.g48796.t1,6,22,9,12,12,26,24,58,46
Montipora_capitata_HIv3___TS.g20331.t2,53,39,77,24,29,46,16,10,46
Montipora_capitata_HIv3___RNAseq.g32276.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___TS.g50211.t1,6,6,0,0,0,3,0,4,4
Montipora_capitata_HIv3___TS.g43012.t1,9234,11027,11695,10610,9112,11492,4915,5205,8200
Montipora_capitata_HIv3___TS.g11689.t1,0,0,0,4,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16178.t1,34,68,55,85,92,46,73,30,68
Montipora_capitata_HIv3___RNAseq.g309.t1,122,175,194,137,143,150,21,18,43
Montipora_capitata_HIv3___TS.g13059.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22099.t1,326,466,434,462,333,474,220,365,372
Montipora_capitata_HIv3___RNAseq.g2691.t1,4,9,14,4,16,5,12,11,13
Montipora_capitata_HIv3___TS.g29525.t1,1,5,4,5,1,0,11,14,17
Montipora_capitata_HIv3___RNAseq.g41824.t1,2,13,8,8,4,4,25,23,32
Montipora_capitata_HIv3___RNAseq.g33668.t1,2267,3010,3039,3006,2725,2789,1343,1341,1796
Montipora_capitata_HIv3___TS.g6590.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35990.t1,127,194,160,142,189,206,517,678,538
Montipora_capitata_HIv3___RNAseq.g24758.t1,0,0,0,0,0,0,0,1,1
Montipora_capitata_HIv3___RNAseq.g19481.t1,532,654,607,529,475,531,384,538,747
Montipora_capitata_HIv3___RNAseq.g34348.t1,47,33,17,10,15,28,3,3,14
Montipora_capitata_HIv3___RNAseq.g48794.t1,0,0,0,0,0,0,0,16,32
Montipora_capitata_HIv3___RNAseq.g17431.t1,0,6,0,3,0,0,6,7,0
Montipora_capitata_HIv3___RNAseq.g3773.t1,1,2,2,1,1,9,29,3,3
Montipora_capitata_HIv3___RNAseq.g29578.t1,336,279,327,297,204,348,93,143,322
Montipora_capitata_HIv3___RNAseq.g22810.t1,1395,1487,1633,1493,1376,1520,136,254,412
Montipora_capitata_HIv3___RNAseq.g44119.t1,94,73,71,64,60,96,90,95,186
Montipora_capitata_HIv3___TS.g8074.t1,8,0,0,0,0,0,6,24,15
Montipora_capitata_HIv3___TS.g20972.t1,75,108,88,92,60,84,48,38,62
Montipora_capitata_HIv3___TS.g12336.t1,0,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36894.t1,4155,4826,4886,4459,4027,4732,774,873,1392
Montipora_capitata_HIv3___RNAseq.g4304.t1,21,38,49,9,38,30,13,18,51
Montipora_capitata_HIv3___RNAseq.g38839.t1,915,850,1440,4168,2325,3217,1778,3303,2026
Montipora_capitata_HIv3___RNAseq.g25182.t1,4,6,4,0,0,4,0,0,7
Montipora_capitata_HIv3___TS.g29486.t1,103,138,88,125,118,132,132,122,140
Montipora_capitata_HIv3___RNAseq.g6374.t1,310,454,468,368,260,429,726,775,769
Montipora_capitata_HIv3___RNAseq.g29018.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29247.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g50002.t1,516,423,514,466,435,459,537,566,781
Montipora_capitata_HIv3___TS.g5099.t1,1268,1450,1525,1377,1364,1372,50,96,124
Montipora_capitata_HIv3___TS.g46273.t1,0,0,5,5,8,7,1,2,1
Montipora_capitata_HIv3___RNAseq.g10722.t1,1827,2135,1946,2305,2096,2385,4851,5841,4382
Montipora_capitata_HIv3___RNAseq.g11140.t1,262,307,225,274,174,195,4,18,49
Montipora_capitata_HIv3___RNAseq.g21545.t1,0,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___RNAseq.g18209.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34853.t1,6,11,17,12,10,12,13,15,12
Montipora_capitata_HIv3___RNAseq.g44169.t1,1,7,4,2,6,1,5,7,7
Montipora_capitata_HIv3___RNAseq.g16865.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29219.t1,1,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g27981.t1,5429,6675,7055,6978,6384,7040,1389,1739,2715
Montipora_capitata_HIv3___RNAseq.g1441.t1,0,4,3,5,1,3,2,4,0
Montipora_capitata_HIv3___RNAseq.g44703.t1,132,125,124,191,127,176,0,6,0
Montipora_capitata_HIv3___RNAseq.g6711.t1,0,0,0,0,0,0,1,0,3
Montipora_capitata_HIv3___TS.g463.t1,520,717,684,608,485,558,418,514,576
Montipora_capitata_HIv3___TS.g50764.t1,3851,4228,4378,4182,3547,4225,801,1083,2614
Montipora_capitata_HIv3___RNAseq.g34388.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g39903.t1,16,13,11,4,8,15,16,17,22
Montipora_capitata_HIv3___RNAseq.g4021.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47489.t1,0,0,0,0,0,0,0,12,12
Montipora_capitata_HIv3___RNAseq.g1780.t1,0,0,0,0,0,0,14,7,0
Montipora_capitata_HIv3___RNAseq.g50723.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1600.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g882.t1,0,1,1,0,1,0,5,6,4
Montipora_capitata_HIv3___RNAseq.g32804.t1,0,0,0,0,2,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g15261.t1,901,1195,1169,946,827,1103,580,706,677
Montipora_capitata_HIv3___TS.g14202.t1,0,0,1,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29448.t2,0,5,0,0,0,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g36950.t1,0,0,0,0,0,4,0,0,10
Montipora_capitata_HIv3___RNAseq.g42259.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22664.t1,0,0,0,0,0,0,0,9,0
Montipora_capitata_HIv3___RNAseq.g7016.t1,506,454,566,425,260,492,145,219,212
Montipora_capitata_HIv3___RNAseq.g24361.t1,3,0,7,10,4,0,0,3,6
Montipora_capitata_HIv3___RNAseq.g14976.t1a,252,334,345,367,293,354,151,220,254
Montipora_capitata_HIv3___RNAseq.g10720.t1,140,154,151,86,82,163,27,31,73
Montipora_capitata_HIv3___RNAseq.g29589.t1,164,158,252,265,182,274,109,181,317
Montipora_capitata_HIv3___RNAseq.g43595.t1,0,0,0,1,0,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g16233.t1,66,75,56,70,35,86,203,179,110
Montipora_capitata_HIv3___RNAseq.g47079.t1,2850,4007,3928,3474,3201,3930,1178,1433,1210
Montipora_capitata_HIv3___RNAseq.g7380.t1,10,15,3,39,20,20,57,158,39
Montipora_capitata_HIv3___RNAseq.g880.t1,0,1,1,2,1,0,1,0,2
Montipora_capitata_HIv3___TS.g32997.t1,0,5,0,0,3,0,12,20,19
Montipora_capitata_HIv3___RNAseq.g43040.t1,9,20,14,13,7,11,9,25,33
Montipora_capitata_HIv3___RNAseq.g18905.t1,0,1,1,1,1,1,2,3,6
Montipora_capitata_HIv3___RNAseq.g9155.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g40421.t1,4,6,3,5,2,10,0,0,5
Montipora_capitata_HIv3___RNAseq.g4689.t1,1432,1693,1519,1586,1339,1668,345,603,1000
Montipora_capitata_HIv3___TS.g28880.t1,0,0,0,0,4,2,0,0,10
Montipora_capitata_HIv3___RNAseq.g47932.t1,1001,1129,1272,1734,1281,1904,8169,10345,7463
Montipora_capitata_HIv3___RNAseq.g42238.t1,8,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___RNAseq.g31579.t1,0,0,0,0,0,0,0,19,1
Montipora_capitata_HIv3___RNAseq.g46497.t1,40,35,10,25,17,15,0,0,5
Montipora_capitata_HIv3___RNAseq.g45002.t1,10904,12326,12005,12661,10754,12876,2194,2451,3786
Montipora_capitata_HIv3___RNAseq.g27492.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___TS.g18649.t1,35,37,32,26,32,27,96,125,91
Montipora_capitata_HIv3___RNAseq.g27835.t1,9,7,4,17,6,0,9,6,9
Montipora_capitata_HIv3___RNAseq.g8418.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g45489.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g17783.t2,15,26,28,22,12,20,22,35,43
Montipora_capitata_HIv3___TS.g11307.t1,428,380,421,274,300,327,147,156,244
Montipora_capitata_HIv3___TS.g21536.t2,10957,12901,12948,10915,10641,11616,5679,9803,11088
Montipora_capitata_HIv3___RNAseq.g33521.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20151.t1,607,766,580,811,600,812,406,340,506
Montipora_capitata_HIv3___TS.g6464.t1,0,2,0,0,1,1,0,0,2
Montipora_capitata_HIv3___TS.g47119.t1,220,311,309,267,279,267,263,343,299
Montipora_capitata_HIv3___RNAseq.g13713.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12447.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15263.t1,656,749,850,679,549,743,202,237,404
Montipora_capitata_HIv3___TS.g7825.t1,11,7,8,7,6,9,22,32,45
Montipora_capitata_HIv3___RNAseq.g24363.t1,27,18,55,36,31,49,23,32,31
Montipora_capitata_HIv3___RNAseq.g29321.t1,20,18,16,13,15,15,8,29,68
Montipora_capitata_HIv3___TS.g25372.t1c,10,17,6,0,0,7,5,13,166
Montipora_capitata_HIv3___RNAseq.g2714.t1,0,0,0,2,2,4,2,0,7
Montipora_capitata_HIv3___RNAseq.g13004.t1,6312,7339,7835,7827,7266,8454,1567,1712,2760
Montipora_capitata_HIv3___RNAseq.g31301.t1,42,75,58,51,86,70,118,112,144
Montipora_capitata_HIv3___TS.g43441.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29302.t1,17,19,10,9,22,14,0,12,24
Montipora_capitata_HIv3___RNAseq.g40431.t1,1867,2490,2156,1313,1113,1784,1930,2728,3337
Montipora_capitata_HIv3___RNAseq.g33915.t1,222,132,199,206,223,231,60,122,257
Montipora_capitata_HIv3___RNAseq.g9266.t1,0,3,0,1,0,0,1,4,1
Montipora_capitata_HIv3___RNAseq.g28363.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28111.t1,0,0,0,0,0,4,0,17,0
Montipora_capitata_HIv3___RNAseq.g11260.t1,54,65,37,100,68,53,31,45,67
Montipora_capitata_HIv3___RNAseq.g22750.t1,62,46,49,35,55,30,0,0,7
Montipora_capitata_HIv3___RNAseq.g7382.t1,223,359,347,513,427,572,136,306,279
Montipora_capitata_HIv3___RNAseq.g24075.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32051.t1,5,3,0,6,0,3,4,6,14
Montipora_capitata_HIv3___TS.g12975.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42445.t1,1926,2748,2787,2531,2313,2631,1911,2143,2780
Montipora_capitata_HIv3___RNAseq.g26587.t1,378,386,360,593,484,554,785,1009,1510
Montipora_capitata_HIv3___TS.g28855.t1,55,58,63,0,0,58,0,27,43
Montipora_capitata_HIv3___RNAseq.g18980.t1,0,9,9,22,16,11,48,42,34
Montipora_capitata_HIv3___RNAseq.g2716.t1,357,519,576,549,533,625,81,68,118
Montipora_capitata_HIv3___RNAseq.g27798.t1,42587,50596,50253,54164,44698,52467,1138,1593,1645
Montipora_capitata_HIv3___RNAseq.g22892.t1,8,11,20,0,21,19,0,7,22
Montipora_capitata_HIv3___RNAseq.g9061.t1,62,72,57,59,42,52,21,44,143
Montipora_capitata_HIv3___RNAseq.g33216.t1,0,0,0,0,0,0,7,0,6
Montipora_capitata_HIv3___RNAseq.g27837.t2,2622,3165,3420,3300,2842,3437,859,1064,1622
Montipora_capitata_HIv3___TS.g43010.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g25861.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32212.t1,0,4,1,0,8,2,4,16,2
Montipora_capitata_HIv3___TS.g48667.t1,0,0,0,6,0,2,6,10,12
Montipora_capitata_HIv3___RNAseq.g36686.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g38565.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29734.t1,0,0,0,1,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g11241.t1,4,3,1,0,0,0,0,5,3
Montipora_capitata_HIv3___RNAseq.g40381.t1,0,0,0,0,0,0,0,0,11
Montipora_capitata_HIv3___RNAseq.g25308.t1,30,32,15,22,18,22,42,77,115
Montipora_capitata_HIv3___RNAseq.g32053.t1,0,2,0,0,0,0,0,0,5
Montipora_capitata_HIv3___TS.g39299.t1a,0,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___TS.g3759.t1,2,2,7,11,2,7,8,6,3
Montipora_capitata_HIv3___TS.g39299.t1b,15,15,13,23,13,8,10,18,35
Montipora_capitata_HIv3___RNAseq.g26194.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46826.t1,24,8,10,9,0,27,0,3,10
Montipora_capitata_HIv3___RNAseq.g3983.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23298.t1,6,8,4,2,4,5,2,6,19
Montipora_capitata_HIv3___TS.g2884.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16655.t1a,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g16609.t1,2524,3085,2675,3221,2865,3294,509,848,1121
Montipora_capitata_HIv3___RNAseq.g16655.t1b,2,0,6,0,3,4,5,3,8
Montipora_capitata_HIv3___RNAseq.g38725.t1,1734,2090,2245,2474,2094,2159,415,455,541
Montipora_capitata_HIv3___RNAseq.g50373.t3,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2413.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g13268.t1,22,26,26,20,51,52,15,30,65
Montipora_capitata_HIv3___RNAseq.g13225.t1,3,4,3,0,0,0,0,2,8
Montipora_capitata_HIv3___RNAseq.g31424.t1,5,3,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g40751.t1,10,16,17,22,20,24,19,44,16
Montipora_capitata_HIv3___RNAseq.g3937.t1,0,1,0,0,0,1,0,1,1
Montipora_capitata_HIv3___RNAseq.g33611.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50241.t1a,4,30,21,11,10,6,3,19,8
Montipora_capitata_HIv3___RNAseq.g19388.t1,578,550,539,484,466,435,7,24,77
Montipora_capitata_HIv3___RNAseq.g35259.t1,8,6,9,4,4,6,12,30,26
Montipora_capitata_HIv3___TS.g2892.t1,4,0,2,0,0,0,0,0,5
Montipora_capitata_HIv3___TS.g4989.t1,1116,1365,1218,1339,1240,1299,400,479,663
Montipora_capitata_HIv3___RNAseq.g6382.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8193.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42718.t1,3769,4916,4719,4252,4135,4592,2016,2909,3368
Montipora_capitata_HIv3___RNAseq.g49004.t1,0,0,0,0,0,0,3,0,2
Montipora_capitata_HIv3___RNAseq.g23737.t1,8,8,7,29,8,8,0,16,18
Montipora_capitata_HIv3___TS.g18575.t1,6,17,18,21,17,22,57,36,57
Montipora_capitata_HIv3___TS.g12235.t1,0,0,0,3,3,0,0,0,8
Montipora_capitata_HIv3___TS.g17814.t1b,18,20,26,13,12,22,30,44,37
Montipora_capitata_HIv3___RNAseq.g20501.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18576.t1,351,402,352,300,242,344,280,318,518
Montipora_capitata_HIv3___RNAseq.g3935.t1,1,4,4,3,0,3,0,2,5
Montipora_capitata_HIv3___RNAseq.g35789.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5853.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14648.t1,0,18,34,42,26,34,0,6,8
Montipora_capitata_HIv3___RNAseq.g26113.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43205.t1,23,34,29,17,15,26,14,16,43
Montipora_capitata_HIv3___RNAseq.g36933.t1,41,51,61,24,22,8,3,8,40
Montipora_capitata_HIv3___TS.g19434.t1,26,26,9,14,10,0,47,46,31
Montipora_capitata_HIv3___RNAseq.g29688.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13338.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47677.t1,3,0,2,0,0,0,0,2,0
Montipora_capitata_HIv3___TS.g44.t1,1,2,1,1,2,1,1,2,2
Montipora_capitata_HIv3___RNAseq.g37449.t1,59,93,43,88,44,56,16,35,72
Montipora_capitata_HIv3___RNAseq.g37795.t1,25,35,40,17,12,31,15,18,17
Montipora_capitata_HIv3___RNAseq.g48948.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45504.t1,0,0,2,0,0,1,2,2,4
Montipora_capitata_HIv3___TS.g38295.t1,3300,3711,3789,3948,3166,3883,1409,1530,1869
Montipora_capitata_HIv3___RNAseq.g35628.t1,2514,3140,3273,3433,3046,3567,1658,1712,2463
Montipora_capitata_HIv3___RNAseq.g42809.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g10957.t1a,0,5,0,1,1,0,0,2,4
Montipora_capitata_HIv3___TS.g46499.t1,3,3,3,8,0,0,11,22,7
Montipora_capitata_HIv3___RNAseq.g708.t1,79,135,115,126,123,97,148,165,171
Montipora_capitata_HIv3___RNAseq.g32468.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35314.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42492.t1,19,21,18,15,18,22,71,64,87
Montipora_capitata_HIv3___TS.g44510.t1,99,88,72,67,76,78,18,5,17
Montipora_capitata_HIv3___RNAseq.g15963.t1,47,76,103,52,64,69,34,48,39
Montipora_capitata_HIv3___RNAseq.g36719.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27378.t1,0,0,0,2,3,0,0,2,5
Montipora_capitata_HIv3___RNAseq.g28664.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37018.t1,74529,104634,101541,132992,105627,137575,11421,11906,13935
Montipora_capitata_HIv3___TS.g40458.t1,289,371,365,267,264,268,60,90,108
Montipora_capitata_HIv3___TS.g5325.t1,29,54,59,33,41,44,48,58,124
Montipora_capitata_HIv3___TS.g33669.t1,353,460,426,407,360,447,177,180,221
Montipora_capitata_HIv3___RNAseq.g39359.t1,8,19,10,26,13,33,9,5,18
Montipora_capitata_HIv3___RNAseq.g21155.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28662.t1,0,0,0,0,0,0,0,2,4
Montipora_capitata_HIv3___RNAseq.g43207.t1,0,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g44399.t1,9,18,80,12,21,13,18,68,18
Montipora_capitata_HIv3___RNAseq.g23516.t2,722,812,783,775,727,830,453,658,675
Montipora_capitata_HIv3___RNAseq.g14873.t1,788,1114,889,1121,925,1113,213,209,389
Montipora_capitata_HIv3___RNAseq.g19379.t1,1218,1481,1603,1350,1154,1547,759,811,899
